ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
28Af8RUyjN	Dermatologic manifestations of viral hemorrhagic fevers	viral hemorrhagic fevers	DISEASE	C0019104	Hemorrhagic Fevers, Viral	A group of viral diseases of diverse etiology but having many similar clinical characteristics; increased capillary permeability, leukopenia, and thrombocytopenia are common to all. Hemorrhagic fevers are characterized by sudden onset, fever, headache, generalized myalgia, backache, conjunctivitis, and severe prostration, followed by various hemorrhagic symptoms. Hemorrhagic fever with kidney involvement is HEMORRHAGIC FEVER WITH RENAL SYNDROME.	T047	Disease or Syndrome	VHFs, hemorrhagic fever, viral hemorrhagic fever, Viral Hemorrhagic Fevers, Hemorrhagic Fever, haemorrhagic fever, Hemorrhagic fever, fever hemorrhagic, Hemorrhagic Fever, Viral, Viral hemorrhagic fever (disorder), VHF - Viral hemorrhagic fever, fever hemorrhagic viral, Fever, Viral Hemorrhagic, fevers haemorrhagic viral, Hemorrhagic Fevers, fevers hemorrhagic, Fevers, Viral Hemorrhagic, VHF - Viral haemorrhagic fever, Viral Hemorrhagic Fever, Viral hemorrhagic fever, viral hemorrhagic fevers, Viral haemorrhagic fever	1.0
vx4phq3Svb	Dermatologic use of botulinum toxin									
x75jjEZkit	Diagnostics for Coronavirus disease 2019 (Covid-19) patients	Coronavirus disease 2019	DISEASE	C5203670	COVID19 (disease)	A viral disorder generally characterized by high FEVER; COUGH; DYSPNEA; CHILLS; PERSISTENT TREMOR; MUSCLE PAIN; HEADACHE; SORE THROAT; a new loss of taste and/or smell (see AGEUSIA and ANOSMIA) and other symptoms of a VIRAL PNEUMONIA. In severe cases, a myriad of coagulopathy associated symptoms often correlating with COVID-19 severity is seen (e.g., BLOOD COAGULATION; THROMBOSIS; ACUTE RESPIRATORY DISTRESS SYNDROME; SEIZURES; HEART ATTACK; STROKE; multiple CEREBRAL INFARCTIONS; KIDNEY FAILURE; catastrophic ANTIPHOSPHOLIPID ANTIBODY SYNDROME and/or DISSEMINATED INTRAVASCULAR COAGULATION). In younger patients, rare inflammatory syndromes are sometimes associated with COVID-19 (e.g., atypical KAWASAKI SYNDROME; TOXIC SHOCK SYNDROME; pediatric multisystem inflammatory disease; and CYTOKINE STORM SYNDROME). A coronavirus, SARS-CoV-2, in the genus BETACORONAVIRUS is the causative agent.	T047	Disease or Syndrome	2019 Novel Coronavirus Infection, SARS-CoV-2 Disease, Human Coronavirus 2019 Infection, SARS-CoV-2 Infection, Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder), Disease caused by SARS-CoV-2, 2019 nCoV Disease, 2019 Novel Coronavirus Disease, COVID-19 Virus Disease, Virus Disease, COVID-19, HCoV-19 Infection, 2019-nCoV Disease, COVID-19, 2019-nCoV Infections, Coronavirus Disease 2019, Coronavirus Disease-19, Severe Acute Respiratory Syndrome Coronavirus 2 Infection, SARS-CoV2 Disease, Infection, COVID-19 Virus, COVID 19, 2019-nCoV Diseases, SARS Coronavirus 2 Infection, COVID-19 Infection, Disease caused by 2019 novel coronavirus, SARS2 Infection, COVID-19 (Coronavirus Disease 2019), Infection, SARS-CoV-2, 2019 nCoV Infection, Disease caused by 2019-nCoV, SARS CoV 2 Infection, Disease, 2019-nCoV, COVID 19 Virus Disease, Disease 2019, Coronavirus, SARS-CoV-2 Infections, COVID-19 Virus Infection, COVID-19 Virus Infections, Coronavirus Disease 19, Disease, COVID-19 Virus, COVID 19 Virus Infection, Virus Infection, COVID-19, SARS-2 Infection, SARS-CoV2 Infection, Infection, 2019-nCoV, Disease caused by severe acute respiratory syndrome coronavirus 2, 2019-nCoV Infection, COVID-19 Virus Diseases, COVID19	1.0
WWYr7z5vGB	Diphtheria	Diphtheria	DISEASE	C0012546	Diphtheria	A Gram-positive bacterial infection caused by Corynebacterium diphtheriae. It usually involves the oral cavity, pharynx, and nasal cavity. Patients develop pseudomembranes in the affected areas and manifest signs and symptoms of an upper respiratory infection. The diphtheria toxin may cause myocarditis, polyneuritis, and other systemic effects.	T047	Disease or Syndrome	Diphtheria, unspecified, DIPHTHERIA, diphtheria, DIPHTERIA, Diphtheria, NOS, Diphtheria	1.0
R8wBPZqNYc	Diphyllobothriasis									
friaqLEtnf	Dipylidiasis									
VNLNandcqZ	Dirofilariasis	Dirofilariasis	DISEASE	C0012602	Dirofilariasis	Infection with nematodes of the genus DIROFILARIA, usually in animals, especially dogs, but occasionally in man.	T047	Disease or Syndrome	Dirofilariases, Heartworm Disease, Dirofilaria infection, Infection by Dirofilaria, NOS, Infection caused by Dirofilaria (disorder), Dirofilariosis, dirofilariosis, Dirofilariasis, Disease, Heartworm, Infection by Dirofilaria, heartworm disease, dirofilariasis, DIROFILARIASIS, Infection caused by Dirofilaria	1.0
wmhuDrManh	Diverticulitis									
2v33dVhsBU	Drug interactions with Antiretroviral therapy (art)									
qhtqDmfZwS	Early symptomatic HIV infection	HIV infection	DISEASE	C0019693	HIV Infections	Includes the spectrum of human immunodeficiency virus infections that range from asymptomatic seropositivity, thru AIDS-related complex (ARC), to acquired immunodeficiency syndrome (AIDS).	T047	Disease or Syndrome	DISEASES DUE TO IMMUNODEFICIENCY VIRUS, Infection, HIV, HIV seropositivity or positivity, HTLV III Infections, T-Lymphotropic Virus Type III Infections, Human, Infections, HTLV-III, Infection, HTLV-III-LAV, HTLV-III-LAV Infection, Infection, HTLV-III, HTLV-III-LAV Infections, HIV Infections, HIV - Human immunodeficiency virus infection, HUMAN IMMUNODEFICIENCY VIRUS [HIV] INFECTION, HTLV-III Infection, HTLV III LAV Infections, Human Immunodeficiency Virus Infection, Infections, HIV, Infections, HTLV-III-LAV, HIV Infection, HIV disease, HIV DISEASE, Human immunodeficiency virus disease, T Lymphotropic Virus Type III Infections, Human, hiv infection, Human immunodeficiency virus infection, NOS, Human immunodeficiency virus infection, Human immunodeficiency virus [HIV] disease, HIV infection, HIV, HIV infections, HTLV-III Infections, Human immunodeficiency virus infection (disorder)	1.0
M64TA9Y4a2	Eastern Equine encephalitis (EEE)	Equine encephalitis	DISEASE	C0014074	Encephalomyelitis, Equine	A group of ALPHAVIRUS INFECTIONS which affect horses and man, transmitted via the bites of mosquitoes. Disorders in this category are endemic to regions of South America and North America. In humans, clinical manifestations vary with the type of infection, and range from a mild influenza-like syndrome to a fulminant encephalitis. (From Joynt, Clinical Neurology, 1996, Ch26, pp8-10)	T047	Disease or Syndrome	equine encephalomyelitis, equine encephalitis, Equine Encephalomyelitis Viral Infections, Encephalitis, Equine, Infections, Equine Encephalomyelitis Virus, Equine encephalomyelitis, Equine Encephalomyelitis, Equine Encephalomyelitis Virus Infections, Equine Encephalitis	1.0
M64TA9Y4a2	Eastern Equine encephalitis (EEE)	EEE	DISEASE	C0014074	Encephalomyelitis, Equine	A group of ALPHAVIRUS INFECTIONS which affect horses and man, transmitted via the bites of mosquitoes. Disorders in this category are endemic to regions of South America and North America. In humans, clinical manifestations vary with the type of infection, and range from a mild influenza-like syndrome to a fulminant encephalitis. (From Joynt, Clinical Neurology, 1996, Ch26, pp8-10)	T047	Disease or Syndrome	equine encephalomyelitis, equine encephalitis, Equine Encephalomyelitis Viral Infections, Encephalitis, Equine, Infections, Equine Encephalomyelitis Virus, Equine encephalomyelitis, Equine Encephalomyelitis, Equine Encephalomyelitis Virus Infections, Equine Encephalitis	1.0
CortptoYJZ	Ebola virus infection	Ebola virus infection	DISEASE	C0282687	Hemorrhagic Fever, Ebola	A highly fatal, acute hemorrhagic fever caused by EBOLAVIRUS.	T047	Disease or Syndrome	Infection, Ebola, Ebola haemorrhagic fever, Ebola, EHF, Ebola virus infection, Virus Infection, Ebola, ebola fever hemorrhagic, ebola virus disease, EVD - Ebola virus disease, ebola virus infection, Infection, Ebolavirus, Viral haemorrhagic fever, Ebola, Ebola Hemorrhagic Fever, Ebola virus disease, Viral hemorrhagic fever, Ebola, Ebolavirus Infection, Ebolavirus Infections, Hemorrhagic Fever, Ebola, Ebola virus disease (disorder), ebola haemorrhagic fever, Ebola Virus Infection, Ebola fever, Ebola Virus Disease, Ebola hemorrhagic fever, Infections, Ebolavirus, ebola hemorrhagic fever, Ebola Infection, Infection, Ebola Virus, disease ebola	1.0
nHPyMGtZwe	Echinococcosis Hydatid Cyst									
mCzDXoGQff	Echovirus infection	Echovirus infection	DISEASE	C0013533	Echovirus Infections	Infectious disease processes, including meningitis, diarrhea, and respiratory disorders, caused by echoviruses.	T047	Disease or Syndrome	Enterovirus echo infection, Echo virus infection, Echo Virus Infections, Echovirus infection, Echovirus Infection, Infection, Echo Virus, Echo Virus Infection, Echovirus Infections, Infection, Echovirus, Infections, Echo Virus, Echovirus disease, Infections, Echovirus, Echovirus disease (disorder)	1.0
xGGnb5YDvv	Ecthyma									
bLH9ZRJbrX	Ecthyma Gangrenosum									
oGVaHDL7rB	Ehrlichiosis									
Hp9vKwNbKV	Elizabethkingia infections									
in2gUCUbzF	Emergent management of Gonorrhea	Gonorrhea	DISEASE	C0018081	Gonorrhea	Acute infectious disease characterized by primary invasion of the urogenital tract. The etiologic agent, NEISSERIA GONORRHOEAE, was isolated by Neisser in 1879.	T047	Disease or Syndrome	Gonorrhea (disorder), GCI - Gonococcal infection, GC - Gonococcus infection, The clap, GONOCOCCAL INFECTION, Gonococcal Infection, gonococcal infections, Neisseria gonorrhoeae Infection, clap, Gonococcal infection, Clap, Infection due to Neisseria gonorrhoeae, Gonorrhea, NOS, claps, Gonorrhea NOS, Gonococcal, Gonorrhoea, gc, Gonococcal infections, GONORRHEA, gonococcal infection, gonorrhea, Gonococcal infection, NOS, gonorrhoea, Gonorrhea, CLAP, gonococcal	1.0
4xgM9xzh2P	Emergent management of Pediatric patients with fever	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	T184	Sign or Symptom	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	1.0
HuzbpjyAVH	Enterobacter infections	Enterobacter infections	DISEASE	C0948205	Infection caused by Enterobacter		T047	Disease or Syndrome	Enterobacter infection, Infection caused by Enterobacter (disorder)	0.929
wT86JGgWHq	Enterococcal infections	Enterococcal infections	DISEASE	C0851881	enterococcal infections		T047	Disease or Syndrome	enterococcal infection	1.0
2qojgeaLAk	Enterovirus D68	Enterovirus D68	DISEASE	C0318428	Human enterovirus 68	A species of enterovirus in the family Picornaviridae. EV-D68 can cause respiratory illness with symptoms ranging from runny nose, sneezing, cough, and body and muscle aches to wheezing and difficulty breathing.	T005	Virus	EV-D68, Enterovirus 68, Enterovirus 68, Human, Enterovirus D68, Human Enterovirus D68, Human Enterovirus EV68, Human enterovirus 68 (organism), Human Enterovirus 68, Human enterovirus 68	1.0
eSRTL3tQUi	Enteroviruses									
oZrfzNqXsg	Eosinophilic Folliculitis									
D5HjnKGQ62	Epidermodysplasia Verruciformis	Epidermodysplasia Verruciformis	DISEASE	C0014522	Epidermodysplasia Verruciformis	An autosomal recessive trait with impaired cell-mediated immunity. About 15 human papillomaviruses are implicated in associated infection, four of which lead to skin neoplasms. The disease begins in childhood with red papules and later spreads over the body as gray or yellow scales.	T191	Neoplastic Process	EPIDERMODYSPLASIA VERRUCIFORMIS, Lutz-Lewandowsky Disease, Lewandowsky-Lutz disease, epidermodysplasia verruciformis, EV, Disease, Lewandowsky-Lutz, Lewandowsky-Lutz Disease, Lutz-Lewandowsky epidermodysplasia verruciformis, Lewandowsky Lutz Disease, Disease, Lutz-Lewandowsky, Lutz Lewandowsky Disease, Epidermodysplasia verruciformis of Lewandowsky-Lutz, Epidermodysplasia Verruciformis, Lewandowsky-Lutz Dysplasia, Epidermodysplasia verruciformis, Epidermodysplasia verruciformis (disorder), Lewandowsky-Lutz syndrome	1.0
WRcbYjASWf	Epidural Abscess	Abscess	DISEASE	C0000833	Abscess	Accumulation of purulent material in tissues, organs, or circumscribed spaces, usually associated with signs of infection.	T047	Disease or Syndrome	abscess, Abscess (morphologic abnormality), Abscess NOS, ABSCESS, Abscess (disorder), Abscesses, Abscess morphology, abscesses, Abscess	1.0
7EbFVakasz	Epidural infections (spinal Epidural Abscess) and Subdural infections (Subdural Empyema)	Epidural infections	DISEASE	C0021486	Peridural Injection	The injection of drugs, most often analgesics, into the spinal canal without puncturing the dura mater.	T169	Functional Concept	Epidural Injections, Injection, Peridural, Injections, Epidural, epidural injection, injection epidural, Injections, Peridural, Extradural Injections, Extradural Injection, Peridural Injections, Injection, Extradural, Injection, peridural, Epidural Injection, injections epidural, Injections, Extradural, Injection, Epidural, Injection, epidural, Peridural Injection, epidural injections	0.77
7EbFVakasz	Epidural infections (spinal Epidural Abscess) and Subdural infections (Subdural Empyema)	Subdural infections	DISEASE							
7EbFVakasz	Epidural infections (spinal Epidural Abscess) and Subdural infections (Subdural Empyema)	Subdural Empyema	DISEASE	C0038539	Empyema, Subdural	An intracranial or rarely intraspinal suppurative process invading the space between the inner surface of the DURA MATER and the outer surface of the ARACHNOID.	T047	Disease or Syndrome	Empyema (collection of pus), subdural space, Empyema, subdural, Subdural Abscess, Subdural Empyema, Subdural Empyemas, ABSCESS, SUBDURAL, PACHYMENINGITIS, SUBDURAL, Subdural abscess, Subdural empyema, Subdural abscess (disorder), EMPYEMA, SUBDURAL, INTRACRANIAL, subdural empyema, subdural abscess	1.0
uXkJAhL4SN	Epstein-Barr virus (Ebv) infectious Mononucleosis (Mono)	Mononucleosis	DISEASE	C0021345	Infectious Mononucleosis	A common, acute infection usually caused by the Epstein-Barr virus (HERPESVIRUS 4, HUMAN). There is an increase in mononuclear white blood cells and other atypical lymphocytes, generalized lymphadenopathy, splenomegaly, and occasionally hepatomegaly with hepatitis.	T047	Disease or Syndrome	Mononucleosis, Monocytic angina, mononucleosis, INFECTIOUS MONONUCLEOSIS, Infectious mononucleosis, Glandular fever, Glandular Fever, Infectious mononucleosis (disorder), Pfeiffer's disease, GF - Glandular fever, Gammaherpesviral mononucleosis (disorder), Mono, IM - Infective mononucleosis, Kissing disease, Mononucleosis, Infectious, pfeiffer's disease, glandular fever, infectious mononucleosis, Fever, Glandular, FEVER, GLANDULAR, IM - Infectious mononucleosis, Infective mononucleosis, Infectious Mononucleosis, Gammaherpesviral mononucleosis	1.0
J9d4CZN3vu	Erysipelas	Erysipelas	DISEASE	C0014733	Erysipelas	An acute infection of the skin caused by species of STREPTOCOCCUS. This disease most frequently affects infants, young children, and the elderly. Characteristics include pink-to-red lesions that spread rapidly and are warm to the touch. The commonest site of involvement is the face.	T047	Disease or Syndrome	Erysipelas (disorder), ERYSIPELAS, Patch of erysipelas, erysipelas, Erysipelas	1.0
fGr5ezZqwB	Erysipeloid									
yUANAHbRL3	Erythema Infectiosum	Erythema Infectiosum	DISEASE	C0085273	Erythema Infectiosum	Contagious infection with human B19 Parvovirus most commonly seen in school age children and characterized by fever, headache, and rashes of the face, trunk, and extremities. It is often confused with RUBELLA.	T047	Disease or Syndrome	Slapped cheek syndrome, Primate erythroparvovirus 1 infection (disorder), Erythema infectiosum (fifth disease), parvovirus b19 infection, erythema contagiosum, Infection, Parvovirus B19, ERYTHEMA INFECTIOSUM, FIFTH DISEASE, Primate erythroparvovirus 1 infection, Fifth disease, slapped cheek syndrome, Erythema Infectiosum (Fifth Disease), fifth disease, slap cheek syndrome, erythema infectiosum, Parvovirus B19 Infection, Erythema Infectiosum, Parvovirus B19 Infections, Erythema infectiosum, Parvovirus B19 infection, Erythema contagiosum, Fifth Disease	1.0
P8fQ7t3uwH	Erythrasma									
Ur77WDvHVC	Escherichia coli (E coli) infections									
7kPnx6gmc5	Eumycetoma (fungal Mycetoma)	Eumycetoma	DISEASE	C2350621	Eumycetoma		T047	Disease or Syndrome	Mycotic mycetoma, eumycotic mycetoma, Fungal mycetoma, MYCOTIC MYCETOMA, Eumycotic mycetoma (disorder), Eumycotic mycetoma, Mycotic maduromycosis, Eumycetoma, Mycotic mycetomas	1.0
7kPnx6gmc5	Eumycetoma (fungal Mycetoma)	fungal Mycetoma	DISEASE	C0024449	Mycetoma	A chronic progressive subcutaneous infection caused by species of fungi (eumycetoma), or actinomycetes (actinomycetoma). It is characterized by tumefaction, abscesses, and tumor-like granules representing microcolonies of pathogens, such as MADURELLA fungi and bacteria ACTINOMYCETES, with different grain colors.	T047	Disease or Syndrome	maduramycosis, mycetomas, Mycetomata, MYCETOMA, madura foot, mycetoma, maduromycosis, Mycetoma, fungal mycetoma, Mycetoma (disorder), Mycetoma, NOS, Madura foot	1.0
