InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
39tZWVk7Sn	Shigellosis	Shigellosis	ENTITY	C0013371	Shigella Infections	An intestinal disease cause by Shigella bacteria.	Shigellosis (disorder), SHIGELLOSIS, Shigella Infections, Japanese dysentery, Infections, Shigella, shigella, Infection by Shigella, shigellas, Flexner's dysentery, Shigella Infection, Infection caused by Shigella, Infection, Shigella, Shigellosis, NOS, Dysenteries, Shigella, Shigella Dysenteries, Shigellosis, SHIGA-KRUSE DISEASE, Dysentery, Shigella, Shigella gastroenteritis, SHIGELLOSES, Shigellosis, unspecified, shigellosis, Shigella dysentery, shigella infection, Shigella Dysentery, shigella dysentery, Infection caused by Shigella (disorder)	T047	Disease or Syndrome	1.0
gJbkazrgsL	Streptococcal Pharyngitis	Streptococcal Pharyngitis	ENTITY	C0036689	Streptococcal sore throat	Inflammation of the throat due to Streptococcus pyogenes.	Streptococcal sore throat (disorder), streptococcal angina, Streptococcal angina, septic sore throat, EPIDEMIC SORE THROAT, Septic sore throat due to streptococcal infection, Strep Throat, strep throat, streptococcal pharyngitis, Strept throat, PHARYNGITIS, STREPTOCOCCAL, Streptococcal pharyngitis, Septic sore throat, Strep throat, STREP THROAT, strept throat, STREPTOCOCCAL PHARYNGITIS, strep throats, streptococcus pharyngitis, SEPTIC SORE THROAT, Streptococcal sore throat, streptococcal sore throat, Streptococcal Pharyngitis	T047	Disease or Syndrome	1.0
bMCKstKkvY	Taeniasis	Taeniasis	ENTITY	C0039254	Teniasis	Infection with tapeworms of the genus Taenia.	teniasis, Taeniases, Infection by Taenia, NOS, Infection caused by Taenia (disorder), Infection by Taenia, Taeniasis, TAENIA INFESTATION, taeniasis, Taeniosis, Taeniasis, unspecified, Infection caused by Taenia, Infection, Taenia, Teniasis, taenia infection, Taenia infection, Infections, Taenia, Taenia Infection, Taenia Infections	T047	Disease or Syndrome	1.0
FN5LLncNk8	West Nile fever	West Nile fever	ENTITY	C0043124	West Nile Fever	A mosquito-borne viral illness caused by the WEST NILE VIRUS, a FLAVIVIRUS and endemic to regions of Africa, Asia, and Europe. Common clinical features include HEADACHE; FEVER; maculopapular rash; gastrointestinal symptoms; and lymphadenopathy. MENINGITIS; ENCEPHALITIS; and MYELITIS may also occur. The disease may occasionally be fatal or leave survivors with residual neurologic deficits. (From Joynt, Clinical Neurology, 1996, Ch26, p13; Lancet 1998 Sep 5;352(9130):767-71)	West Nile Fever, unspecified, West Nile Fever NOS, WEST NILE FEVER, Disease caused by West Nile virus, West Nile virus infection, West Nile fever, Disease caused by West Nile virus (disorder), West Nile Fever, Disease due to West Nile virus, WNV Infection, Infections, WNV, west nile fever, WNV Infections, West Nile Virus Infection, Infection, WNV	T047	Disease or Syndrome	1.0
pLgpsYxmay	Oral Candidiasis	Oral Candidiasis	ENTITY	C0006849	Oral candidiasis	Infection of the mucous membranes of the mouth by a fungus of the genus CANDIDA. (Dorland, 27th ed)	Oral Candidiases, CANDIDIASIS, ORAL, Thrush, Oral Candidiasis, STOMATITIS MONILIAL, Thrush, oral, Candidiasis of mouth (disorder), Moniliasis, Oral, Oral candidiasis, oral candidiasis, Oral moniliasis, THRUSH, Candidosis of mouth, Candida infection of mouth, Oral thrush, Candida of mouth, Candidiasis, oral, thrush, Candidiases, Oral, Moniliases, Oral, Candidiasis, Oral, Mycotic stomatitis, Moniliasis of mouth, MOUTH CANDIDA INFECTION, ORAL THRUSH, oral thrush, thrush (disorder), Oral Moniliasis, Candidiasis of mouth, Oral Moniliases, ORAL MONILIASIS, MONILIASIS ORAL, mycotic stomatitis, Oral candidosis	T047	Disease or Syndrome	1.0
sJdp2y4bQ3	Xanthogranulomatous Pyelonephritis	Xanthogranulomatous	ENTITY	C1704214	Lipogranuloma	An inflammatory lesion comprised of lipoid material.	Lipoid granuloma, Lipogranuloma (disorder), Xanthogranuloma, Lipid granuloma, Lipogranuloma, NOS, Lipogranuloma (morphologic abnormality), Lipogranuloma, lipogranuloma, Fibroxanthogranuloma, lipogranulomatosis, xanthogranuloma, Lipogranulomatosis	T047	Disease or Syndrome	0.866
sJdp2y4bQ3	Xanthogranulomatous Pyelonephritis	Pyelonephritis	ENTITY	C0034186	Pyelonephritis	Inflammation of the KIDNEY involving the renal parenchyma (the NEPHRONS); KIDNEY PELVIS; and KIDNEY CALICES. It is characterized by ABDOMINAL PAIN; FEVER; NAUSEA; VOMITING; and occasionally DIARRHEA.	Pyelonephritis, Pyelonephritis (disorder), Pyelonephritis, NOS, pyelonephritis, bacterial infection of the kidney, Pyelonephritis, unspecified, Pyelonephritis NOS, Kidney infection, PYELONEPHRITIS, Kidney Infection, Pyelonephritides	T047	Disease or Syndrome	1.0
CdTYGW4hRH	Hepadnaviridae infectious disease	Hepadnaviridae infectious disease	ENTITY	C0206746	Hepadnaviridae Infections	Virus diseases caused by the HEPADNAVIRIDAE.	Infections, Hepadnaviridae, Infection, Hepadnaviridae, Hepadnaviridae Infection	T047	Disease or Syndrome	0.868
RaYe2uMhFv	Meningitis caused by Poliovirus	Meningitis	ENTITY	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	T047	Disease or Syndrome	1.0
RaYe2uMhFv	Meningitis caused by Poliovirus	Poliovirus	ENTITY	C0206435	poliovirus	A species of ENTEROVIRUS which is the causal agent of POLIOMYELITIS in humans. Three serotypes (strains) exist. Transmission is by the fecal-oral route, pharyngeal secretions, or mechanical vector (flies). Vaccines with both inactivated and live attenuated virus have proven effective in immunizing against the infection.	Polioviruses, Human poliovirus, enterovirus polio, Poliovirus, polio virus, poliomyelitis virus, Human poliovirus (organism), Polio virus, POLIOVIRUS, Human poliovirus, NOS, Polio Virus, poliovirus, Enterovirus polio	T005	Virus	1.0
wjDDqs68Pg	Acute hemorrhagic Conjunctivitis	Acute hemorrhagic Conjunctivitis	ENTITY	C0009765	Conjunctivitis, Acute Hemorrhagic	A highly contagious disease characterized by subconjunctival hemorrhage, sudden swelling of the eyelids and congestion, redness, and pain in the eye. Epidemic conjunctivitis caused by Enterovirus 70 (EV-70) was first described in Africa in 1969. It is caused also by Coxsackievirus A24 variant (CA24v). Epidemics by this organism have appeared most frequently in Asia.	Acute Hemorrhagic Conjunctivitis, ACUTE HEMORRHAGIC CONJUNCTIVITIS, Acute Hemorrhagic Conjunctivitides, Apollo conjunctivitis, Hemorrhagic Conjunctivitis, Acute, Enteroviral hemorrhagic conjunctivitis, Hemorrhagic Conjunctivitides, Acute, Conjunctivitides, Acute Hemorrhagic, AHC - Acute hemorrhagic conjunctivitis, Apollo disease, Epidemic haemorrhagic conjunctivitis, Acute haemorrhagic conjunctivitis, CONJUNCTIVITIS, HEMORRHAGIC, ACUTE, AHC - Acute haemorrhagic conjunctivitis, Epidemic hemorrhagic conjunctivitis, CONJUNCTIVITIS, EPIDEMIC HEMORRHAGIC, Acute hemorrhagic conjunctivitis, Enteroviral haemorrhagic conjunctivitis, Acute hemorrhagic conjunctivitis (disorder)	T047	Disease or Syndrome	1.0
Ppte8YaH3U	Syphilitic Aortitis	Syphilitic Aortitis	ENTITY	C0003511	Aortitis, Syphilitic		Aortitis, syphilitic, Syphilitic aortitis, aortitis syphilitic, Late quaternary syphilitic aortitis, syphilitic aortitis, Syphilitic Aortitides, Syphilitic Aortitis, DOEHLE-HELLER AORTITIS, Aortitides, Syphilitic, Syphilitic aortitis (disorder), AORTITIS, SYPHILITIC	T047	Disease or Syndrome	1.0
MmzT2Uhosz	Aids-Related disease	Aids-Related disease	ENTITY	C0877121	AIDS-Related Disorder	A non-neoplastic or neoplastic disorder arising as a result of the immunologic defects caused by Autoimmune Deficiency Syndrome.	Disease Associated with AIDS, AIDS/HIV - RelatedDisease Associated with AIDS	T047	Disease or Syndrome	0.818
ChfnxoNKo2	Geotrichosis	Geotrichosis	ENTITY	C0017455	Geotrichosis	Infection due to the fungus Geotrichum.	Geotrichosis (disorder), GEOTRICHOSIS, Infection by Geotrichum, Geotrichosis, Infection by Geotrichum, NOS, Geotrichoses	T047	Disease or Syndrome	1.0
FQtgBBf7we	Male Genital tuberculosis	Male	ENTITY	C0086582	Males	A person who belongs to the sex that normally produces sperm. The term is used to indicate biological sex distinctions, cultural gender role distinctions, or both.	Male individual, Male structure, Male, Sex Male, Male structure (body structure), Human Males, MAN, human male, MALE SEX, Male, NOS, male, Human, Male, Male individual, NOS, males, Males, sex male, Male (finding), male gender, M, MALE, man	T032	Organism Attribute	1.0
FQtgBBf7we	Male Genital tuberculosis	Genital tuberculosis	ENTITY	C0559523	Genital tuberculosis		genital tuberculosis, TB - Genital tuberculosis, Genital tuberculosis (disorder), tuberculosis genital	T047	Disease or Syndrome	1.0
Nc5r4bvTd3	Perimeningeal infections	Perimeningeal infections	ENTITY	C0752195	Perimeningeal Infections	Infectious processes, including abscesses, effusions, and empyemas which occur in the epidural or subdural spaces surrounding the brain and spinal cord.	Parameningeal Infection, Infections, Parameningeal, Infection, Perimeningeal, Infections, Perimeningeal, Perimeningeal Infection, Parameningeal Infections, Infection, Parameningeal	T047	Disease or Syndrome	1.0
2EHxiBwJdn	Torovirus infectious disease	Torovirus infectious disease	ENTITY	C0206607	Torovirus Infections	Infections with viruses of the genus TOROVIRUS, family CORONAVIRIDAE.	Infections, Torovirus, Infection, Torovirus, Torovirus Infection	T047	Disease or Syndrome	0.803
DLXMFJKK5H	Sexually transmitted disease	Sexually transmitted disease	ENTITY	C0036916	Sexually Transmitted Diseases	Diseases due to or propagated by sexual contact.	Sexually Transmitted Disorder, VD - venereal disease, STIs, Transmitted Infections, Sexually, Statutory venereal disease, Sexually Transmitted Infection, sexually transmitted disease, Sexually transmitted disease, Infections, Sexually Transmitted, Sexually Transmitted Disease, Sexually transmitted infectious disease, NOS, Sexually transmitted infectious disease (disorder), Diseases, Sexually Transmitted, sexually transmitted disease (STD), Venereal disease, unspecified, std, VENEREAL DISEASE, diseases venereal, Sexually Transmitted Diseases, STI, VD, Venereal Diseases, Disease, Sexually Transmitted, STD, Disease with a predominantly sexual mode of transmission, STD - sexually transmitted disease, STDs, Transmitted Infection, Sexually, diseases sexually transmitted, sexually transmitted diseases (STDs), venereal disease, Disease, Venereal, Infection, Sexually Transmitted, Sexually Transmitted Infections, Sexually transmitted infections, Venereal Disease, venereal diseases, SEXUALLY TRANSMITTED DISEASE NOS, disease sexually transmit, Sexually transmissible disease, disease venereal, vds, Sexually transmitted diseases, Sexually transmitted infectious disease, sexually transmitted diseases, disease sexually transmitted, STI - sexually transmitted infection, Diseases, Venereal, Venereal disease, NOS, Venereal disease	T047	Disease or Syndrome	1.0
iz4TpiY66z	Pneumococcal Meningitis	Pneumococcal Meningitis	ENTITY	C0025295	Meningitis, Pneumococcal	An acute purulent infection of the meninges and subarachnoid space caused by Streptococcus pneumoniae, most prevalent in children and adults over the age of 60. This illness may be associated with OTITIS MEDIA; MASTOIDITIS; SINUSITIS; RESPIRATORY TRACT INFECTIONS; sickle cell disease (ANEMIA, SICKLE CELL); skull fractures; and other disorders. Clinical manifestations include FEVER; HEADACHE; neck stiffness; and somnolence followed by SEIZURES; focal neurologic deficits (notably DEAFNESS); and COMA. (From Miller et al., Merritt's Textbook of Neurology, 9th ed, p111)	Meningitides, Streptococcus pneumoniae, Pneumococcal Meningitides, Meningitis, Streptococcus pneumoniae, Streptococcus pneumoniae Meningitides, PNEUMOCOCCAL MENINGITIS, meningitis pneumococcal, Pneumococcal meningitis (disorder), Pneumococcal Meningitis, Streptococcus pneumoniae Meningitis, MENINGITIS, PNEUMOCOCCAL, pneumococcal meningitis, Pneumococcal meningitis	T047	Disease or Syndrome	1.0
dhrYjCmUL3	Dendritic Keratitis	Dendritic Keratitis	ENTITY	C0022570	Keratitis, Dendritic	A form of herpetic keratitis characterized by the formation of small vesicles which break down and coalesce to form recurring dendritic ulcers, characteristically irregular, linear, branching, and ending in knoblike extremities. (Dictionary of Visual Science, 3d ed)	keratitis dentritic, Herpes simplex dendritic keratitis, Keratitides, Dendritic, Keratitides, Furrow, HSV dendritic keratitis, Dendritic Keratitides, Dendritic keratitis, Furrow Keratitides, Keratitis, Furrow, Herpes simplex dendritic keratitis (disorder), Dendritic Keratitis, Furrow Keratitis	T047	Disease or Syndrome	1.0
vQuRGdrRb5	Recurrent pneumonia	Recurrent pneumonia	ENTITY	C0694550	Recurrent pneumonia	An increased susceptibility to pneumonia as manifested by a history of recurrent episodes of pneumonia. [HPO:probinson, PMID:15750465]	Recurrent pneumonia, Pneumonia, recurrent, recurrent pneumonia, Recurrent pneumonia (disorder), Recurrent episodes of pneumonia, Pneumonia, recurrent episodes	T047	Disease or Syndrome	1.0
2Pkf8rtECL	Urinary tract infection	Urinary tract infection	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	T047	Disease or Syndrome	1.0
