ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
tqEYziDEJv	Chagas disease (American Trypanosomiasis)	Chagas disease	ENTITY	C0041234	Chagas Disease	Infection with the protozoan parasite TRYPANOSOMA CRUZI, a form of TRYPANOSOMIASIS endemic in Central and South America. It is named after the Brazilian physician Carlos Chagas, who discovered the parasite. Infection by the parasite (positive serologic result only) is distinguished from the clinical manifestations that develop years later, such as destruction of PARASYMPATHETIC GANGLIA; CHAGAS CARDIOMYOPATHY; and dysfunction of the ESOPHAGUS or COLON.	T047	Disease or Syndrome	Trypanosoma cruzi Infections, South American Trypanosomiasis, American trypanosomiasis, CHAGAS DISEASE, chagas' disease, Chagas disease, chaga disease, Trypanosomiasis, American, Chagas-Mazza disease, Trypanosomiasis, South American, Chagas' disease, Infection by Trypanosoma cruzi, chaga diseases, TRYPANOSOMIASIS, AMERICAN, chagas diseases, t cruzi, Trypanosoma cruzi Infection, Infection caused by Trypanosoma cruzi (disorder), Infection, Trypanosoma cruzi, cruzi infection trypanosoma, chagas disease, infection by trypanosoma cruzi, TRYPANOSOMIASIS, BRAZILIAN, Chagas' Disease, American Trypanosomiasis, South American trypanosomiasis, t.cruzi, Infection caused by Trypanosoma cruzi, south American trypanosomiasis, Chagas Disease, Infections, Trypanosoma cruzi, disease chagas	1.0
tqEYziDEJv	Chagas disease (American Trypanosomiasis)	American Trypanosomiasis	ENTITY	C0041234	Chagas Disease	Infection with the protozoan parasite TRYPANOSOMA CRUZI, a form of TRYPANOSOMIASIS endemic in Central and South America. It is named after the Brazilian physician Carlos Chagas, who discovered the parasite. Infection by the parasite (positive serologic result only) is distinguished from the clinical manifestations that develop years later, such as destruction of PARASYMPATHETIC GANGLIA; CHAGAS CARDIOMYOPATHY; and dysfunction of the ESOPHAGUS or COLON.	T047	Disease or Syndrome	Trypanosoma cruzi Infections, South American Trypanosomiasis, American trypanosomiasis, CHAGAS DISEASE, chagas' disease, Chagas disease, chaga disease, Trypanosomiasis, American, Chagas-Mazza disease, Trypanosomiasis, South American, Chagas' disease, Infection by Trypanosoma cruzi, chaga diseases, TRYPANOSOMIASIS, AMERICAN, chagas diseases, t cruzi, Trypanosoma cruzi Infection, Infection caused by Trypanosoma cruzi (disorder), Infection, Trypanosoma cruzi, cruzi infection trypanosoma, chagas disease, infection by trypanosoma cruzi, TRYPANOSOMIASIS, BRAZILIAN, Chagas' Disease, American Trypanosomiasis, South American trypanosomiasis, t.cruzi, Infection caused by Trypanosoma cruzi, south American trypanosomiasis, Chagas Disease, Infections, Trypanosoma cruzi, disease chagas	1.0
83ZfBxSHm2	Chancroid	Chancroid	ENTITY	C0007947	Chancroids	Acute, localized autoinoculable infectious disease usually acquired through sexual contact. Caused by HAEMOPHILUS DUCREYI, it occurs endemically almost worldwide, especially in tropical and subtropical countries and more commonly in seaports and urban areas than in rural areas.	T047	Disease or Syndrome	Chancroidal bubo, Chancroid, soft chancre, Soft chancre, Bubo chancroidal, CHANCRE, SOFT, chancroid, Soft chancre - chancroid, Ducrey's disease, Ulcus molle, Bubo due to Haemophilus ducreyi, Bubo due to Hemophilus ducreyi, Ulcus molle, cutis, Ducrey's chancre, Ulcus molle, skin, CHANCROID, Chancroid (disorder), Soft sore - chancroid, ulcus molle, Ducrey's simple soft chancre, Simple chancre	1.0
ReJ3ijpUew	Chickenpox	Chickenpox	ENTITY	C0008049	Chickenpox	A highly contagious infectious disease caused by the varicella-zoster virus (HERPESVIRUS 3, HUMAN). It usually affects children, is spread by direct contact or respiratory route via droplet nuclei, and is characterized by the appearance on the skin and mucous membranes of successive crops of typical pruritic vesicular lesions that are easily broken and become scabbed. Chickenpox is relatively benign in children, but may be complicated by pneumonia and encephalitis in adults. (From Dorland, 27th ed)	T047	Disease or Syndrome	Varicella, varicella infection, CHICKENPOX, Chickenpox, NOS, Chicken Pox Infection, VARICELLA, CHICKEN POX, Varicella infection, Chickenpox NOS, Varicella (Chickenpox), Chickenpox, varicella, Varicella, NOS, Varicella (disorder), chickenpox, Varicella NOS, Chicken pox, Chicken Pox, chicken pox	1.0
6cNPgxZ2y6	Chikungunya virus	Chikungunya virus	ENTITY	C0008056	Chikungunya virus	A species of ALPHAVIRUS causing an acute dengue-like fever.	T005	Virus	Chikungunya virus, Chikungunya virus (organism), Chikungunya Virus	1.0
rYZ356HRDC	Chlamydia (Chlamydial Genitourinary infections)	Chlamydia	ENTITY	C0008148	Genus Chlamydia	A genus of the family CHLAMYDIACEAE whose species cause a variety of diseases in vertebrates including humans, mice, and swine. Chlamydia species are gram-negative and produce glycogen. The type species is CHLAMYDIA TRACHOMATIS.	T007	Bacterium	chlamydiae, Genus Chlamydia (organism), Rakeia, Chlamydial, Miyagawanella, chlamydias, Bedsonia, Rickettsiaformis, Chlamydia, NOS, Chlamydia, Genus Chlamydia, bedsonia, Chlamydiae bacterium, chlamydia bacteria, Chlamydophila, Chlamydia species, CHLAMYDIA, chlamydia	1.0
rYZ356HRDC	Chlamydia (Chlamydial Genitourinary infections)	Chlamydial Genitourinary infections	ENTITY	C0589616	Genitourinary chlamydia infection		T047	Disease or Syndrome	Genitourinary chlamydia infection, Genitourinary chlamydia infection (disorder)	0.941
DvSpHi7ady	Chlamydial Pneumonias	Chlamydial Pneumonias	ENTITY	C0339959	Chlamydial pneumonia	Pneumonia caused by infections with the genus CHLAMYDIA; and CHLAMYDOPHILA, usually with CHLAMYDOPHILA PNEUMONIAE.	T047	Disease or Syndrome	Pneumonia due to chlamydia, chlamydial pneumonia, pneumonia chlamydial, Pneumonias, Chlamydophila, Pneumonia caused by Chlamydiaceae, Chlamydial pneumonia, Chlamydial Pneumonias, Pneumonias, Chlamydial, Chlamydophila Pneumonia, Chlamydophila Pneumonias, Pneumonia, Chlamydophila, Pneumonia, Chlamydial, Pneumonia caused by Chlamydiaceae (disorder), Chlamydial Pneumonia	1.0
fuiqsJEEDd	Cholangitis	Cholangitis	ENTITY	C0008311	Cholangitis	Inflammation of the biliary ductal system (BILE DUCTS); intrahepatic, extrahepatic, or both.	T047	Disease or Syndrome	Cholangitis, NOS, Cholangitis (disorder), CHOLANGITIS, Cholangitides, INFLAMMATION BILE DUCT, Cholangitis, Cholangitis NOS, Bile duct inflammation, cholangeitis, bile duct inflammation, cholangitis	1.0
qGxT7QHZJz	Chromoblastomycosis	Chromoblastomycosis	ENTITY	C0008582	Chromoblastomycosis	Scaly papule or warty growth, caused by five fungi, that spreads as a result of satellite lesions affecting the foot or leg. The extremity may become swollen and, at its distal portion, covered with various nodular, tumorous, verrucous lesions that resemble cauliflower. In rare instances, the disease may begin on the hand or wrist and involve the entire upper extremity. (Arnold, Odom, and James, Andrew's Diseases of the Skin, 8th ed, p362)	T047	Disease or Syndrome	Chromoblastomycosis, chromomycosis, Chromomycoses, Dermatitis verrucosa, Chromoblastomycoses, Chromomycosis, CHROMOMYCOSIS, CHROMOBLASTOMYCOSIS, Dermatitis Verrucosa, chromoblastomycosis	1.0
wZsf9LhJJq	Chronic bacterial Prostatitis	Chronic bacterial Prostatitis	ENTITY	C1720797	Chronic Bacterial Prostatitis	A chronic infection of the prostate gland caused by bacteria. It is manifested with recurring urinary tract infections. The culture of the prostatic fluid, semen, or post-massage urine specimen reveals the presence of bacteria.	T047	Disease or Syndrome	Prostatitides, Chronic Bacterial, Bacterial Prostatitis, Chronic, Bacterial Prostatitides, Chronic, Chronic Bacterial Prostatitides, Chronic Bacterial Prostatitis	1.0
3dV6V9fbcZ	Chronic fatigue syndrome (Myalgic Encephalomyelitis)	Chronic fatigue syndrome	ENTITY	C0015674	Chronic Fatigue Syndrome	A syndrome characterized by persistent or recurrent fatigue, diffuse musculoskeletal pain, sleep disturbances, and subjective cognitive impairment of 6 months duration or longer. Symptoms are not caused by ongoing exertion; are not relieved by rest; and result in a substantial reduction of previous levels of occupational, educational, social, or personal activities. Minor alterations of immune, neuroendocrine, and autonomic function may be associated with this syndrome. There is also considerable overlap between this condition and FIBROMYALGIA. (From Semin Neurol 1998;18(2):237-42; Ann Intern Med 1994 Dec 15;121(12): 953-9)	T047	Disease or Syndrome	post viral fatigue syndrome, Systemic Exertion Intolerance Disease, Benign myalgic encephalomyelitis, chronic fatigue syndrome, Chronic Fatigue Syndromes, Postviral fatigue syndrome, NOS, Chronic Fatigue-Fibromyalgia Syndrome, Fatigue Syndrome, Chronic, myalgic encephalomyelitis, Postviral Fatigue Syndromes, NEUROMYASTHENIA, EPIDEMIC, Chronic Fatigue and Immune Dysfunction Syndrome, Fatigue Syndrome, Postviral, Akureyri disease, Epidemic neuromyasthenia, POST-VIRAL FATIGUE SYNDROME, Fatigue Disorders, Chronic, chronic fatigue and immune dysfunction syndrome, Chronic fatigue syndrome (disorder), postviral fatigue syndrome, Chronic Fatigue Fibromyalgia Syndrome, Chronic Fatigue-Fibromyalgia Syndromes, Iceland disease, SEID, Myalgic encephalomyelitis syndrome, Chronic fatigue syndrome, Fatigue Disorder, Chronic, Infectious Mononucleosis Like Syndrome, Chronic, Postviral fatigue syndrome (disorder), postviral fatigue, Postviral fatigue syndrome, Syndromes, Postviral Fatigue, ENCEPHALOMYELITIS, EPIDEMIC MYALGIC, Encephalomyelitis, Myalgic, YUPPIE FLU, Fatigue-Fibromyalgia Syndromes, Chronic, ME/CFS, Royal Free Disease, Chronic Fatigue Disorder, Fatigue Syndromes, Chronic, chronic fatigue syndrome (CFS), Chronic Fatigue Disorders, post-viral fatigue syndrome, Infectious Mononucleosis-Like Syndrome, Chronic, Chronic Fatigue Syndrome, Postviral Fatigue Syndrome, CFS - Chronic fatigue syndrome, ME - Myalgic encephalomyelitis, Fatigue-Fibromyalgia Syndrome, Chronic, Icelandic disease, Fatigue Syndromes, Postviral, Myalgic Encephalomyelitis, ICELAND DISEASE, CFS, CHRONIC FATIGUE SYNDROME, encephalomyelitis myalgic, Syndrome, Postviral Fatigue, Myalgic encephalomyelitis, yuppie flu	1.0
3dV6V9fbcZ	Chronic fatigue syndrome (Myalgic Encephalomyelitis)	Myalgic Encephalomyelitis	ENTITY	C0015674	Chronic Fatigue Syndrome	A syndrome characterized by persistent or recurrent fatigue, diffuse musculoskeletal pain, sleep disturbances, and subjective cognitive impairment of 6 months duration or longer. Symptoms are not caused by ongoing exertion; are not relieved by rest; and result in a substantial reduction of previous levels of occupational, educational, social, or personal activities. Minor alterations of immune, neuroendocrine, and autonomic function may be associated with this syndrome. There is also considerable overlap between this condition and FIBROMYALGIA. (From Semin Neurol 1998;18(2):237-42; Ann Intern Med 1994 Dec 15;121(12): 953-9)	T047	Disease or Syndrome	post viral fatigue syndrome, Systemic Exertion Intolerance Disease, Benign myalgic encephalomyelitis, chronic fatigue syndrome, Chronic Fatigue Syndromes, Postviral fatigue syndrome, NOS, Chronic Fatigue-Fibromyalgia Syndrome, Fatigue Syndrome, Chronic, myalgic encephalomyelitis, Postviral Fatigue Syndromes, NEUROMYASTHENIA, EPIDEMIC, Chronic Fatigue and Immune Dysfunction Syndrome, Fatigue Syndrome, Postviral, Akureyri disease, Epidemic neuromyasthenia, POST-VIRAL FATIGUE SYNDROME, Fatigue Disorders, Chronic, chronic fatigue and immune dysfunction syndrome, Chronic fatigue syndrome (disorder), postviral fatigue syndrome, Chronic Fatigue Fibromyalgia Syndrome, Chronic Fatigue-Fibromyalgia Syndromes, Iceland disease, SEID, Myalgic encephalomyelitis syndrome, Chronic fatigue syndrome, Fatigue Disorder, Chronic, Infectious Mononucleosis Like Syndrome, Chronic, Postviral fatigue syndrome (disorder), postviral fatigue, Postviral fatigue syndrome, Syndromes, Postviral Fatigue, ENCEPHALOMYELITIS, EPIDEMIC MYALGIC, Encephalomyelitis, Myalgic, YUPPIE FLU, Fatigue-Fibromyalgia Syndromes, Chronic, ME/CFS, Royal Free Disease, Chronic Fatigue Disorder, Fatigue Syndromes, Chronic, chronic fatigue syndrome (CFS), Chronic Fatigue Disorders, post-viral fatigue syndrome, Infectious Mononucleosis-Like Syndrome, Chronic, Chronic Fatigue Syndrome, Postviral Fatigue Syndrome, CFS - Chronic fatigue syndrome, ME - Myalgic encephalomyelitis, Fatigue-Fibromyalgia Syndrome, Chronic, Icelandic disease, Fatigue Syndromes, Postviral, Myalgic Encephalomyelitis, ICELAND DISEASE, CFS, CHRONIC FATIGUE SYNDROME, encephalomyelitis myalgic, Syndrome, Postviral Fatigue, Myalgic encephalomyelitis, yuppie flu	1.0
JQSRLZFiUS	Chronic inflammatory Demyelinating Polyradiculoneuropathy	Chronic inflammatory Demyelinating Polyradiculoneuropathy	ENTITY	C0393819	Polyradiculoneuropathy, Chronic Inflammatory Demyelinating	A slowly progressive autoimmune demyelinating disease of peripheral nerves and nerve roots. Clinical manifestations include weakness and sensory loss in the extremities and enlargement of peripheral nerves. The course may be relapsing-remitting or demonstrate a step-wise progression. Protein is usually elevated in the spinal fluid and cranial nerves are typically spared. GUILLAIN-BARRE SYNDROME features a relatively rapid progression of disease which distinguishes it from this condition. (Adams et al., Principles of Neurology, 6th ed, p1337)	T047	Disease or Syndrome	Inflammatory Polyradiculopathy, Chronic, Chronic inflammatory demyelinating polyradiculoneuropathy (disorder), chronic inflammatory demyelinating polyradiculoneuropathy (CIDP), Chronic Inflammatory Polyradiculoneuropathy, Chronic Inflammatory Polyradiculopathy, Polyradiculopathies, Chronic Inflammatory, Chronic Inflammatory Polyradiculoneuropathies, CIDP, Chronic inflammatory demyelinating polyneuritis, Polyneuropathy, Inflammatory Demyelinating, Chronic, Chronic Inflammatory Polyradiculopathies, Inflammatory Polyradiculopathies, Chronic, Polyradiculoneuropathy, Chronic Inflammatory, Chronic inflammatory demyelinating polyneuropathy, Chronic Inflammatory Demyelinating Polyneuropathy, POLYNEUROPATHY, INFLAMMATORY DEMYELINATING, CHRONIC, Polyradiculoneuropathies, Chronic Inflammatory, Inflammatory Polyradiculoneuropathy, Chronic, Chronic inflammatory demyelinating polyradiculoneuropathy, Inflammatory Polyradiculoneuropathies, Chronic, CIDP - Chronic inflammatory demyelinating polyneuropathy, Polyradiculopathy, Chronic Inflammatory, CIDP - Chronic inflammatory demyelinating polyradiculoneuropathy, Chronic Inflammatory Demyelinating Polyradiculoneuropathy, cidp, Polyradiculoneuropathy, Chronic Inflammatory Demyelinating	1.0
6VF6ZotBbJ	Chronic pelvic pain in men	Chronic pelvic pain	ENTITY	C0404484	Chronic pelvic pain of female		T184	Sign or Symptom	Chronic pain in female pelvis, pelvic pain chronic, Chronic pain in female pelvis (finding), female chronic pelvic pain, chronic female pelvic pain, chronic pelvic pain, chronic pain pelvic	1.0
6VF6ZotBbJ	Chronic pelvic pain in men	men	ENTITY	C0025266	Male population group	Human males as cultural, psychological, sociological, political, and economic entities.	T098	Population Group	Men, men, Man, Man (person), Human, Male, man	1.0
6zmRU2pRTS	Chronic Rhinosinusitis Empiric therapy	Chronic Rhinosinusitis	ENTITY	C0149516	Chronic sinusitis	Inflammation of the paranasal sinuses that typically lasts beyond eight weeks. It is caused by infections, allergies, and the presence of sinus polyps or deviated septum. Signs and symptoms include headache, nasal discharge, swelling in the face, dizziness, and breathing difficulties.	T047	Disease or Syndrome	Chronic rhinosinusitis, Unspecified sinusitis (chronic), chronic rhinosinusitis, Chronic sinusitis, NOS, Chronic sinusitis, chronic infections sinus, chronic sinus infection, Chronic unspecified sinusitis, chronics sinusitis, Chronic rhinosinusitis (disorder), sinusitis chronic, Sinusitis, chronic, Chronic sinusitis (disorder), chronic sinusitis, Chronic infection of sinus, NOS, Chronic sinusitis NOS, chronic infection sinus, sinus infection chronic, CHRONIC SINUSITIS, Chronic Sinusitis, Chronic infection of sinus	1.0
