InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
saN683Aa32	Cutaneous Mycosis	Cutaneous Mycosis	DISEASE	C0011630	Dermatomycoses	Superficial infections of the skin or its appendages by any of various fungi.	fungal infection of skin, skin fungus infection, Dermatophyte Infection, Dermatomycosis, cutaneous mycosis, DERMATOMYCOSIS, skin fungal disease, skin fungal infection, Skin Diseases, Fungal, diseases fungal skin, Dermal mycosis, FUNGAL DERMATITIS, Fungal dermatitis, NOS, Fungal dermatosis, DERMATITIS FUNGAL, Dermal mycosis, NOS, fungal infection skin, fungus infections skin, Dermatomycoses, Fungal dermatitis, Fungal Skin Diseases, fungal infections skin, Dermal mycosis (disorder), fungal dermatitis, Dermatomycosis, other and unspecified, epidermomycosis, DERMATITIS FUNGOID, Cutaneous mycosis, dermatomycosis, dermatomycoses, fungus infection skin, fungal skin disease, Fungal infections of skin, Dermatomycosis, unspecified, fungal skin infection, Cutaneous mycosis, NOS	T047	Disease or Syndrome	1.0
Pa5NtAwUa9	Commensal Desulfovibrionaceae infectious disease	infectious disease	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
dg7hyoEkz2	Primary Anaplasmataceae infectious disease	infectious disease	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
PhBBXF5Xyi	Tropical Spastic Paraparesis	Spastic Paraparesis	DISEASE	C0037771	Paraparesis, Spastic	Mild or moderate loss of motor function accompanied by spasticity in the lower extremities. This condition is a manifestation of CENTRAL NERVOUS SYSTEM DISEASES that cause injury to the motor cortex or descending motor pathways.	Spastic Lower Extremity Weakness, spastic paraparesis, Spastic Parapareses, Spastic Paraparesis, Lower Extremity Weakness, Spastic, Spastic paraparesis, spastic parapareses, Parapareses, Spastic, Spastic paraparesis (finding)	T184	Sign or Symptom	1.0
jPuXJ2rWFM	Commensal bacterial infectious disease	bacterial infectious disease	DISEASE	C0004623	Bacterial Infections	Infections by bacteria, general or unspecified.	Bacterial infectious disease, NOS, BACTERIAL INFECTIOUS DISEASES, other bacterial infection, Bacterial infection, BACTERIAL INFECTIOUS DISEASES: GENERAL TERMS, Infections, Bacterial, bacterial diseases, bacterial infections, Bacterial Infection, bacterial infection, bacterial disease, Bacterial diseases, Infection, Bacterial, Disease caused by bacteria, NOS, Bacterial Disease, Bacterial infection; unspecified site, Bacterial Infections, Bacterial Disorder, Bacterial infectious disease (disorder), bacterial infectious diseases, Bacterial infections, Bacterial infection, NOS, Bacterial infectious disease, bacteria caused disease, Diseases Caused by Bacteria, disease caused by bacteria, Bacterial Diseases, INFECTION BACTERIAL, Bacterial disease, bacteria caused diseases, Disease caused by bacteria, Bacterial Infectious Disease	T047	Disease or Syndrome	1.0
CZtJTSyZQx	Infective Vaginitis	Vaginitis	DISEASE	C0042267	Vaginitis	Inflammation of the vagina characterized by pain and a purulent discharge.	Vaginitides, inflammation of vagina, Vaginal inflammation, VAGINITIS, Vaginitis, vaginitis, Inflammation of vagina, vagina inflammation, Vaginitis (disorder), inflammation vagina, Vaginitis NOS, inflammation vaginal, Vaginal Inflammation, vaginal inflammation, Vaginitis, NOS	T047	Disease or Syndrome	1.0
vUrFsa4QYu	Anogenital venereal wart	Anogenital venereal wart	DISEASE	C0009663	Condylomata Acuminata	Sexually transmitted form of anogenital warty growth caused by the human papillomaviruses.	Condylomata acuminate, Condylomata Acuminata, genitals warts, genital warts, wart anogenital, GENITAL WART, AGW - Anogenital warts, acuminata condylomata, Genital wart, condyloma accuminata, Anogenital wart, condylomata acuminatum, Venereal Wart, CONDYLOMA ACCUMINATA, Genital Wart, Wart, Genital, condyloma acuminatum, Condyloma acuminatum of the anogenital region, CONDYLOMA ACUMINATA, Genital Warts, Genital warts NOS, Anogenital warts (disorder), Venereal Warts, Venereal warts, condyloma, Warts, Venereal, anogenital warts, verruca acuminata, Genital warts (disorder), Condyloma Acuminatum, Wart, Venereal, Venereal wart, Condyloma acuminatum, venereal warts, genital wart, acuminata condylomas, Condylomata acuminatum of the anogenital region, condylomata acuminata, condyloma acuminata, CONDYLOMA ACUMINATUM, Genital warts, Warts, Genital, Condyloma Accuminata, venereal wart, Condyloma, Anogenital warts, Verruca acuminata, anogenital wart	T047	Disease or Syndrome	0.821
9eyk9BAR33	Pyogenic liver Abscess	liver Abscess	DISEASE	C0023885	Liver Abscess	Solitary or multiple collections of PUS within the liver as a result of infection by bacteria, protozoa, or other agents.	abscess liver, Hepatic abscess, Liver--Abscess, abscesses hepatic, Abscess of liver, Liver Abscesses, Abscess of liver (disorder), abscessed liver, Hepatic Abscess, of liver abscess, Abscesses, Hepatic, Hepatic Abscesses, LIVER ABSCESS, Hepatic abscess, NOS, Abscesses, Liver, abscess hepatic, Abscess, Hepatic, Abscess, Liver, Liver Abscess, Liver abscess, Abscess of liver, NOS, abscess of liver, hepatic abscess, liver abscess, liver abscesses	T047	Disease or Syndrome	1.0
7wohMQBTtc	Tick paralysis	paralysis	DISEASE	C0522224	Paralysed	A general term most often used to describe severe or complete loss of muscle strength due to motor system disease from the level of the cerebral cortex to the muscle fiber. This term may also occasionally refer to a loss of sensory function. (From Adams et al., Principles of Neurology, 6th ed, p45)	Paralysed, Palsy, Paralysis, palsied, Paralysis, NOS, Palsies, Plegias, palsies, Inability to move, palsy, Paralysis (finding), paralysis, paralyse, plegias, PARALYSIS, Paralysis, unspecified, Paralyses, Plegia, paralyses, plegia	T033	Finding	1.0
wsTywDv4SV	Serum Lipopolysaccharide activity	Lipopolysaccharide	CHEMICAL	C0023810	Lipopolysaccharides	Lipid-containing polysaccharides which are endotoxins and important group-specific antigens. They are often derived from the cell wall of gram-negative bacteria and induce immunoglobulin secretion. The lipopolysaccharide molecule consists of three parts: LIPID A, core polysaccharide, and O-specific chains (O ANTIGENS). When derived from Escherichia coli, lipopolysaccharides serve as polyclonal B-cell mitogens commonly used in laboratory immunology. (From Dorland, 28th ed)	lipopolysaccharide, Lipopolysaccharide (substance), Lipopolysaccharides, lps, Lipopolysaccharide, NOS, lipopolysaccharides, Lipopolysaccharide, lipopolysaccharide (LPS), Lipoglycans, LPS	T109	Organic Chemical	1.0
GuWyfhYzUu	Lobomycosis	Lobomycosis	DISEASE	C0152066	Lobomycosis	A chronic, fungal, subcutaneous infection endemic in rural regions in South America and Central America. The causal organism is Lacazia labol.	Infections by Loboa loboi, Infection by Loboa loboii, Disease, Jorge Lobo, Lobomycosis, Infection by Paracoccidioides loboii, Disease, Jorge Lobo's, Infection, Lacazia loboi, Lobomycoses, Jorge Lobo Disease, Cheloidal blastomycosis, Blastomycosis, Keloidal, Lacazia loboi Infection, Blastomycoses, Keloidal, Lobomycosis infection, Jorge Lobo's Disease, Jorge Lobos Disease, Keloidal blastomycosis, Keloidal Blastomycoses, Cutaneous lobomycosis, Lacazia loboi Infections, Lobo's disease, Lacaziosis, lobomycosis, Keloidal Blastomycosis, Lobomycosis (disorder), Infections by Blastomyces loboi, Lacazioses, Blastomycosis, keloidal	T047	Disease or Syndrome	1.0
6QFBqyxRwj	Infectious arthritis	arthritis	DISEASE	C0003864	Arthritis	Acute or chronic inflammation of JOINTS.	inflammatory arthritis, Joint inflamed, Inflammatory arthritis, INFLAMMATORY ARTHROPATHIES, joint inflammation, Arthritides, JOINT INFLAMMATION, Arthritis, NOS, Joint inflammation, ARTHRITIS, Inflammation of joint NOS, Inflammatory arthropathy, Arthritis, inflammatory, arthritide, Arthritis, Arthritis (disorder), arthritides, arthritis	T047	Disease or Syndrome	1.0
mPXUefcCHf	Spotted fever	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	T184	Sign or Symptom	1.0
hLiJ5s5n5w	Diphtheria	Diphtheria	DISEASE	C0012546	Diphtheria	A Gram-positive bacterial infection caused by Corynebacterium diphtheriae. It usually involves the oral cavity, pharynx, and nasal cavity. Patients develop pseudomembranes in the affected areas and manifest signs and symptoms of an upper respiratory infection. The diphtheria toxin may cause myocarditis, polyneuritis, and other systemic effects.	Diphtheria, unspecified, DIPHTHERIA, diphtheria, DIPHTERIA, Diphtheria, NOS, Diphtheria	T047	Disease or Syndrome	1.0
jNgW4vquTj	Urogenital tuberculosis	tuberculosis	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	T047	Disease or Syndrome	1.0
35Sf6wj3UZ	Primary Bacillaceae infectious disease	infectious disease	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
Gy6UgbGt3w	Congenital Enterovirus infection	Enterovirus infection	DISEASE	C0014378	Enterovirus Infections	Diseases caused by ENTEROVIRUS.	Infections, Enterovirus, Enteroviral infection, Enterovirus infection, enteroviral infection, Disease caused by Enterovirus (disorder), Disease due to Enterovirus, NOS, Enterovirus, Enterovirus Infection, enterovirus infections, enteroviral infections, Infection, Enterovirus, Enteroviral infections, Disease due to Enterovirus, Disease caused by Enterovirus, enterovirus infection, Enterovirus Infections, Enterovirus diseases, DISEASES DUE TO ENTEROVIRUS, Enterovirus infection, NOS	T047	Disease or Syndrome	1.0
2EoH9gioxW	Middle East respiratory syndrome	respiratory syndrome	DISEASE	C0035220	Respiratory Distress Syndrome, Newborn	A condition beginning in the first day of life that results from inadequate surfactant production, causing increased work of breathing and impaired gas exchange.	RESPIRATORY DISTRESS SYNDROME NEWBORN, distress respiratory syndrome, Idiopathic respiratory distress syndrome, NOS, infant respiratory distress syndrome, Hyaline membrane disease, Pulmonary hypoperfusion syndrome of newborn, Infant ARDS, Neonatal Respiratory Distress Syndrome, Newborn Respiratory Distress Syndrome, Respiratory Distress Syndrome, Infant, Congenital alveolar dysplasia, distress respiratory syndromes, Respiratory distress syndrome in the newborn (disorder), newborn rds, Neonatal respiratory distress syndrome, RESPIRATORY DISTRESS SYNDROME, IDIOPATHIC, Respiratory distress syndrome of newborn, Cardiorespiratory distress syndrome of newborn, Wet lung disease of newborn, Respiratory distress syndrome in neonate, respiratory syndrome distress, Idiopathic respiratory distress syndrome of newborn, Respiratory distress syndrome in newborn, Infant acute respiratory distress syndrome, IRDS of newborn, SURFACTANT DEFICIENCY SYNDROME NEONATAL, Respiratory distress syndrome in the newborn, Idiopathic respiratory distress syndrome [IRDS or RDS] of newborn, RESPIRATORY DISTRESS SYNDROME, NEONATAL, Respiratory Distress Syndrome, Newborn, Idiopathic respiratory distress syndrome, Infant respiratory distress syndrome, Respiratory Distress Syndrome, DISTRESS RESPIRATORY SYNDROME NEWBORN, idiopathic respiratory distress of newborn, IRDS - Idiopathic respiratory distress syndrome, Infantile Respiratory Distress Syndrome, newborns rds, respiratory distress syndrome of newborn, RDS of newborn, SYNDROME RESPIRATORY DISTRESS NEWBORN, RDS, type I, RESPIRATORY DISTRESS SYNDROME, PERINATAL, respiratory distress syndrome, RESP DISTRESS SYNDROME NEONATAL	T047	Disease or Syndrome	0.867
