InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score	Document
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	Non-Cholera Vibrios	CELL	C1301951	Non-cholerae vibrio		T007	Bacterium	Non-cholerae vibrio (organism)	0.826	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	Microbiol 2017; 25	GENE_OR_GENE_PRODUCT								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	85.Gobler	SIMPLE_CHEMICAL								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
etdr48bTcp	82.Beard CB, Eisen RJ, Barker cm . CH . 5: Vectorborne diseases . In: the impacts of climate change on human health in Theunited States: a Scientiﬁc assessment . Washington, DC: U.S.: global change research program; 2016. P. 129–56 . 83 . Lancet Countdown Lcohaccpbftusoasr, Lester Pk, Hess Jj . Lancet Countdown U.S. policy brief, Lancet Countdown Lcohaccpbftusoasr, London, United Kingdom . 84.Baker-Austin C, Trinanes J, Gonzalez-Escalona N, Martinezurtaza J. Non-Cholera Vibrios: the microbial barometer of climate change . trends Microbiol 2017; 25 (1):76–84 . 85.Gobler CJ, Doherty OM, Hattenrath-Lehmann TK, Grifﬁth Aw, Kang Y, Litaker Rw . ocean warming since 1982 has expanded the niche of toxic Algal blooms in the North Atlantic	OM	GENE_OR_GENE_PRODUCT								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
PhRHXQ2Ahk	And North Paciﬁc oceans . Pnas 2017; 114 (19):4975–80.86.Weirich ca, Miller TR . freshwater harmful Algal blooms: toxins and children's health . Curr probl Pediatr Adolesc health care 2014; 44 (1):2–24 . 87.Eckelman Mj, Sherman J . environmental impacts of the U.S. health care system and effects on public health . Plos one 2016; 11 (6): E0157014 . 88 . U.S. Energy Information Administration . 2012 commercial buildings energy consumption survey: energy usage summary . March 18, 2016 . available at: Https: //Www.Eia.Gov/Consumption/Commercial/Reports/2012/Energyusage/Index.Php . accessed May 28, 2021 . 89 . Karliner Jrs, Boyd R, Ashby B, Steele K. global road map for health care Decarbonization . Healthcare without harm . April 2021 . available at: Https: //Healthcareclimateaction.Org/	Pnas	CELL	C0600500	Peptide Nucleic Acids	DNA analogs containing neutral amide backbone linkages composed of aminoethyl glycine units instead of the usual phosphodiester linkage of deoxyribose groups. Peptide nucleic acids have high biological stability and higher affinity for complementary DNA or RNA sequences than analogous DNA oligomers.	T114	Nucleic Acid, Nucleoside, or Nucleotide	peptide nucleic acid, peptide nucleic acids, Acids, Peptide Nucleic, pnas, pna, Nucleic Acid, Peptide, Peptide Nucleic Acid, peptide nucleic acid (PNA), Nucleic Acids, Peptide, PNA, Acid, Peptide Nucleic	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
PhRHXQ2Ahk	And North Paciﬁc oceans . Pnas 2017; 114 (19):4975–80.86.Weirich ca, Miller TR . freshwater harmful Algal blooms: toxins and children's health . Curr probl Pediatr Adolesc health care 2014; 44 (1):2–24 . 87.Eckelman Mj, Sherman J . environmental impacts of the U.S. health care system and effects on public health . Plos one 2016; 11 (6): E0157014 . 88 . U.S. Energy Information Administration . 2012 commercial buildings energy consumption survey: energy usage summary . March 18, 2016 . available at: Https: //Www.Eia.Gov/Consumption/Commercial/Reports/2012/Energyusage/Index.Php . accessed May 28, 2021 . 89 . Karliner Jrs, Boyd R, Ashby B, Steele K. global road map for health care Decarbonization . Healthcare without harm . April 2021 . available at: Https: //Healthcareclimateaction.Org/	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
PhRHXQ2Ahk	And North Paciﬁc oceans . Pnas 2017; 114 (19):4975–80.86.Weirich ca, Miller TR . freshwater harmful Algal blooms: toxins and children's health . Curr probl Pediatr Adolesc health care 2014; 44 (1):2–24 . 87.Eckelman Mj, Sherman J . environmental impacts of the U.S. health care system and effects on public health . Plos one 2016; 11 (6): E0157014 . 88 . U.S. Energy Information Administration . 2012 commercial buildings energy consumption survey: energy usage summary . March 18, 2016 . available at: Https: //Www.Eia.Gov/Consumption/Commercial/Reports/2012/Energyusage/Index.Php . accessed May 28, 2021 . 89 . Karliner Jrs, Boyd R, Ashby B, Steele K. global road map for health care Decarbonization . Healthcare without harm . April 2021 . available at: Https: //Healthcareclimateaction.Org/	87.Eckelman	SIMPLE_CHEMICAL								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
PhRHXQ2Ahk	And North Paciﬁc oceans . Pnas 2017; 114 (19):4975–80.86.Weirich ca, Miller TR . freshwater harmful Algal blooms: toxins and children's health . Curr probl Pediatr Adolesc health care 2014; 44 (1):2–24 . 87.Eckelman Mj, Sherman J . environmental impacts of the U.S. health care system and effects on public health . Plos one 2016; 11 (6): E0157014 . 88 . U.S. Energy Information Administration . 2012 commercial buildings energy consumption survey: energy usage summary . March 18, 2016 . available at: Https: //Www.Eia.Gov/Consumption/Commercial/Reports/2012/Energyusage/Index.Php . accessed May 28, 2021 . 89 . Karliner Jrs, Boyd R, Ashby B, Steele K. global road map for health care Decarbonization . Healthcare without harm . April 2021 . available at: Https: //Healthcareclimateaction.Org/	Sherman	ORGANISM	C0324541	Sherman rat		T015	Mammal	Sherman rat (organism), Sherman rat	0.873	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
PhRHXQ2Ahk	And North Paciﬁc oceans . Pnas 2017; 114 (19):4975–80.86.Weirich ca, Miller TR . freshwater harmful Algal blooms: toxins and children's health . Curr probl Pediatr Adolesc health care 2014; 44 (1):2–24 . 87.Eckelman Mj, Sherman J . environmental impacts of the U.S. health care system and effects on public health . Plos one 2016; 11 (6): E0157014 . 88 . U.S. Energy Information Administration . 2012 commercial buildings energy consumption survey: energy usage summary . March 18, 2016 . available at: Https: //Www.Eia.Gov/Consumption/Commercial/Reports/2012/Energyusage/Index.Php . accessed May 28, 2021 . 89 . Karliner Jrs, Boyd R, Ashby B, Steele K. global road map for health care Decarbonization . Healthcare without harm . April 2021 . available at: Https: //Healthcareclimateaction.Org/	Eia	SIMPLE_CHEMICAL	C0014661	Equine Infectious Anemia	Viral disease of horses caused by the equine infectious anemia virus (EIAV; INFECTIOUS ANEMIA VIRUS, EQUINE). It is characterized by intermittent fever, weakness, and anemia. Chronic infection consists of acute episodes with remissions.	T047	Disease or Syndrome	Anemia, Equine Infectious, Equine infectious anemia (disorder), Swamp fever, Fever, Swamp, Equine infectious anaemia, Infectious Anemia, Equine, Equine Infectious Anemia, equine infectious anemia (EIA), EIA, Fevers, Swamp, Anemias, Equine Infectious, Swamp Fevers, EIA - equine infectious anemia, Equine infectious anemia, Infectious Anemias, Equine, Swamp Fever, Equine Infectious Anemias, EIA - equine infectious anaemia, swamp fever of horses, equine infectious anemia	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
PhRHXQ2Ahk	And North Paciﬁc oceans . Pnas 2017; 114 (19):4975–80.86.Weirich ca, Miller TR . freshwater harmful Algal blooms: toxins and children's health . Curr probl Pediatr Adolesc health care 2014; 44 (1):2–24 . 87.Eckelman Mj, Sherman J . environmental impacts of the U.S. health care system and effects on public health . Plos one 2016; 11 (6): E0157014 . 88 . U.S. Energy Information Administration . 2012 commercial buildings energy consumption survey: energy usage summary . March 18, 2016 . available at: Https: //Www.Eia.Gov/Consumption/Commercial/Reports/2012/Energyusage/Index.Php . accessed May 28, 2021 . 89 . Karliner Jrs, Boyd R, Ashby B, Steele K. global road map for health care Decarbonization . Healthcare without harm . April 2021 . available at: Https: //Healthcareclimateaction.Org/	B	GENE_OR_GENE_PRODUCT	C0227088	Deciduous maxillary right first molar tooth	<p>Deciduous maxillary right first molar tooth; Universal designation B; ISO designation 54</p>	T023	Body Part, Organ, or Organ Component	Right primary first upper molar tooth, Deciduous maxillary right first molar tooth, Right upper first deciduous molar tooth, Primary upper right first molar tooth, B, Tooth B, Structure of deciduous maxillary right first molar tooth, Structure of deciduous maxillary right first molar tooth (body structure), ISO designation 54, Universal designation 2d, URD - Primary upper right D tooth, Primary upper right D tooth, Right upper primary tooth D, Haderup designation 04+, Universal designation B	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
PhRHXQ2Ahk	And North Paciﬁc oceans . Pnas 2017; 114 (19):4975–80.86.Weirich ca, Miller TR . freshwater harmful Algal blooms: toxins and children's health . Curr probl Pediatr Adolesc health care 2014; 44 (1):2–24 . 87.Eckelman Mj, Sherman J . environmental impacts of the U.S. health care system and effects on public health . Plos one 2016; 11 (6): E0157014 . 88 . U.S. Energy Information Administration . 2012 commercial buildings energy consumption survey: energy usage summary . March 18, 2016 . available at: Https: //Www.Eia.Gov/Consumption/Commercial/Reports/2012/Energyusage/Index.Php . accessed May 28, 2021 . 89 . Karliner Jrs, Boyd R, Ashby B, Steele K. global road map for health care Decarbonization . Healthcare without harm . April 2021 . available at: Https: //Healthcareclimateaction.Org/	Https	CANCER	C1555015	HTTP	<p>Hypertext Transfer Protocol \[RFC 2068\].</p><p>http://www.ietf.org/rfc/rfc2068.txt</p>	T170	Intellectual Product	HTTP	0.715	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
cH6rxXacKB	Roadmap . accessed May 7, 2021 . 90 . Energystar . energy Star building upgrade manual Chapter 5: Retro commissioning . 2007 . available at: Https: //Www.Energystar.Gov/Buildings/Tools-And-Resources/Energy-Star-Building-Upgrade-Manual-Chapter-5-Retrocommissioning . accessed May 31, 2021.Oning . 91 . American Academy of Pediatrics Council on environmental health . green Ofﬁces and practice Sustainability . In: Pediatricenvironmental health, 4TH edition . Itasca, Il: American Academy of Pediatrics, 2019, pages 1053-1066 . 92 . My green doctor . Https: //Mygreendoctor.Org/ . accessed June 5, 2020 . 93 . American college of physicians . climate change Toolkit . Https: //Www.Acponline.Org/Advocacy/Advocacy-In-Action/Cli-Mate-Change-Toolkit . accessed may 26, 2021.										/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
obyVPFDngM	94 . Richie C. environmental Sustainability and the carbon emissions of pharmaceuticals . J Med ethics 2021. Https: //Doi.Org/ 10.1136/Medethics-2020-106842 . 95.American Academy of Pediatrics Committee on environmental health . global climate change and children's health . Pediatrics 2007; 120 (5):1149–52 . 96.Maurer DM, Raymond Tj, Davis BN . depression: screening and diagnosis . am Fam Phys 2018; 98 (8):508–15 . 97.Carlsten C, Salvi s, Wong Gwk, Chung Kf . personal strategies to minimize effects of air pollution on respiratory health: advice for providers, patients and the public . Eur Resp J 2020; 55 (6):1902056 . Curr probl Pediatr Adolesc health care, June 2021 13	children	ORGANISM	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
obyVPFDngM	94 . Richie C. environmental Sustainability and the carbon emissions of pharmaceuticals . J Med ethics 2021. Https: //Doi.Org/ 10.1136/Medethics-2020-106842 . 95.American Academy of Pediatrics Committee on environmental health . global climate change and children's health . Pediatrics 2007; 120 (5):1149–52 . 96.Maurer DM, Raymond Tj, Davis BN . depression: screening and diagnosis . am Fam Phys 2018; 98 (8):508–15 . 97.Carlsten C, Salvi s, Wong Gwk, Chung Kf . personal strategies to minimize effects of air pollution on respiratory health: advice for providers, patients and the public . Eur Resp J 2020; 55 (6):1902056 . Curr probl Pediatr Adolesc health care, June 2021 13	BN	CANCER	C1333714	GRP gene	This gene plays a role in the regulation of several gastrointestinal and central nervous system functions.	T028	Gene or Genome	gastrin releasing peptide, GRP gene, prepro-GRP, GASTRIN-RELEASING PEPTIDE, GRP, bombesin, gastrin-releasing peptide, GRP Gene, neuromedin C, Gastrin-Releasing Peptide Gene, GASTRIN-RELEASING POLYPEPTIDE, BOMBESIN, BN	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
obyVPFDngM	94 . Richie C. environmental Sustainability and the carbon emissions of pharmaceuticals . J Med ethics 2021. Https: //Doi.Org/ 10.1136/Medethics-2020-106842 . 95.American Academy of Pediatrics Committee on environmental health . global climate change and children's health . Pediatrics 2007; 120 (5):1149–52 . 96.Maurer DM, Raymond Tj, Davis BN . depression: screening and diagnosis . am Fam Phys 2018; 98 (8):508–15 . 97.Carlsten C, Salvi s, Wong Gwk, Chung Kf . personal strategies to minimize effects of air pollution on respiratory health: advice for providers, patients and the public . Eur Resp J 2020; 55 (6):1902056 . Curr probl Pediatr Adolesc health care, June 2021 13	Fam	GENE_OR_GENE_PRODUCT	C0060056	doxorubicin/fluorouracil/mitomycin protocol		T061	Therapeutic or Preventive Procedure	FAM, MIFA, doxorubicin/fluorouracil/mitomycin, FAM chemotherapy protocol, DOX/5-FU/MITO, DMF, FAM protocol, doxorubicin, fluorouracil, and mitomycin protocol, Doxorubicin/Fluorouracil/Mitomycin	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
